1, none, deep_aether:aerglow_forest, CREATURE, aether:phyg, 10, 3, 4
3596, swamp, regions_unexplored:old_growth_bayou, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
3597, swamp, regions_unexplored:old_growth_bayou, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
3598, swamp, regions_unexplored:old_growth_bayou, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
3599, swamp, regions_unexplored:old_growth_bayou, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
3600, swamp, regions_unexplored:old_growth_bayou, rascals, friendsandfoes:rascal, 10, 1, 1
3601, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:spider, 80, 4, 4
3602, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:zombie, 80, 4, 4
3603, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
3604, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:skeleton, 80, 4, 4
3605, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:creeper, 80, 4, 4
3606, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:slime, 80, 4, 4
3607, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:enderman, 5, 1, 4
3608, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:witch, 5, 1, 1
3609, forest, minecraft:old_growth_birch_forest, MONSTER, eidolon:zombie_brute, 60, 1, 3
3610, forest, minecraft:old_growth_birch_forest, MONSTER, eidolon:wraith, 60, 1, 3
3611, forest, minecraft:old_growth_birch_forest, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
3612, forest, minecraft:old_growth_birch_forest, MONSTER, earthmobsmod:skeleton_wolf, 10, 3, 4
3613, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:sheep, 12, 4, 4
3614, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:pig, 10, 4, 4
3615, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:chicken, 10, 4, 4
3616, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:cow, 10, 4, 4
3617, forest, minecraft:old_growth_birch_forest, CREATURE, unusualprehistory:kentrosaurus, 10, 3, 4
3618, forest, minecraft:old_growth_birch_forest, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
3619, forest, minecraft:old_growth_birch_forest, CREATURE, eidolon:slimy_slug, 10, 2, 5
3620, forest, minecraft:old_growth_birch_forest, CREATURE, unusualprehistory:antarctopelta, 10, 1, 2
3621, forest, minecraft:old_growth_birch_forest, CREATURE, meadow:wooly_cow, 10, 2, 3
3622, forest, minecraft:old_growth_birch_forest, CREATURE, eidolon:raven, 10, 2, 4
3623, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:cow, 10, 2, 3
3624, forest, minecraft:old_growth_birch_forest, CREATURE, mythicmounts:firebird, 10, 1, 1
3625, forest, minecraft:old_growth_birch_forest, CREATURE, species:limpet, 10, 1, 1
3626, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:pig, 30, 1, 1
3627, forest, minecraft:old_growth_birch_forest, CREATURE, butterflies:morpho, 10, 1, 2
3628, forest, minecraft:old_growth_birch_forest, CREATURE, butterflies:forester, 10, 1, 2
3629, forest, minecraft:old_growth_birch_forest, CREATURE, butterflies:common, 10, 1, 2
3630, forest, minecraft:old_growth_birch_forest, CREATURE, butterflies:emperor, 10, 1, 2
3631, forest, minecraft:old_growth_birch_forest, CREATURE, butterflies:hairstreak, 10, 1, 2
3632, forest, minecraft:old_growth_birch_forest, CREATURE, butterflies:rainbow, 10, 1, 2
3633, forest, minecraft:old_growth_birch_forest, CREATURE, butterflies:heath, 10, 1, 2
3634, forest, minecraft:old_growth_birch_forest, CREATURE, butterflies:glasswing, 10, 1, 2
3635, forest, minecraft:old_growth_birch_forest, CREATURE, butterflies:chalkhill, 10, 1, 2
3636, forest, minecraft:old_growth_birch_forest, CREATURE, butterflies:swallowtail, 10, 1, 2
3637, forest, minecraft:old_growth_birch_forest, CREATURE, butterflies:monarch, 10, 1, 2
3638, forest, minecraft:old_growth_birch_forest, CREATURE, butterflies:cabbage, 10, 1, 2
3639, forest, minecraft:old_growth_birch_forest, CREATURE, butterflies:admiral, 10, 1, 2
3640, forest, minecraft:old_growth_birch_forest, CREATURE, butterflies:longwing, 10, 1, 2
3641, forest, minecraft:old_growth_birch_forest, CREATURE, butterflies:clipper, 10, 1, 2
3642, forest, minecraft:old_growth_birch_forest, CREATURE, butterflies:buckeye, 10, 1, 2
3643, forest, minecraft:old_growth_birch_forest, CREATURE, quark:stoneling, 10, 1, 1
3644, forest, minecraft:old_growth_birch_forest, AMBIENT, minecraft:bat, 10, 8, 8
3645, forest, minecraft:old_growth_birch_forest, AMBIENT, mythicmounts:dragon, 10, 1, 1
3646, forest, minecraft:old_growth_birch_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3647, forest, minecraft:old_growth_birch_forest, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
3648, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
3649, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
3650, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
3651, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
3652, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
3653, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
3654, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
3655, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
3656, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
3657, forest, minecraft:old_growth_birch_forest, rascals, friendsandfoes:rascal, 10, 1, 1
3658, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:spider, 80, 4, 4
3659, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:zombie, 80, 4, 4
3660, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:zombie_villager, 25, 1, 1
3661, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:skeleton, 80, 4, 4
3662, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:slime, 80, 4, 4
3663, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:enderman, 5, 1, 4
3664, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:witch, 5, 1, 1
3665, taiga, minecraft:old_growth_pine_taiga, MONSTER, eidolon:zombie_brute, 60, 1, 3
3666, taiga, minecraft:old_growth_pine_taiga, MONSTER, creeperoverhaul:spruce_creeper, 75, 2, 2
3667, taiga, minecraft:old_growth_pine_taiga, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
3668, taiga, minecraft:old_growth_pine_taiga, MONSTER, eidolon:wraith, 60, 1, 3
3669, taiga, minecraft:old_growth_pine_taiga, MONSTER, earthmobsmod:stray_bone_spider, 10, 1, 1
3670, taiga, minecraft:old_growth_pine_taiga, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
3671, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:sheep, 12, 4, 4
3672, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:pig, 10, 4, 4
3673, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:chicken, 10, 4, 4
3674, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:cow, 10, 4, 4
3675, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:wolf, 10, 4, 4
3676, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:rabbit, 10, 2, 3
3677, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:fox, 10, 2, 4
3678, taiga, minecraft:old_growth_pine_taiga, CREATURE, unusualprehistory:trike, 10, 3, 4
3679, taiga, minecraft:old_growth_pine_taiga, CREATURE, unusualprehistory:pachy, 10, 1, 2
3680, taiga, minecraft:old_growth_pine_taiga, CREATURE, unusualprehistory:rex, 10, 1, 1
3681, taiga, minecraft:old_growth_pine_taiga, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
3682, taiga, minecraft:old_growth_pine_taiga, CREATURE, eidolon:slimy_slug, 10, 2, 3
3683, taiga, minecraft:old_growth_pine_taiga, CREATURE, unusualprehistory:smilodon, 10, 2, 4
3684, taiga, minecraft:old_growth_pine_taiga, CREATURE, mythicmounts:direwolf, 20, 2, 4
3685, taiga, minecraft:old_growth_pine_taiga, CREATURE, spawn:snail, 12, 1, 3
3686, taiga, minecraft:old_growth_pine_taiga, CREATURE, unusualprehistory:antarctopelta, 10, 1, 2
3687, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:cow, 10, 2, 3
3688, taiga, minecraft:old_growth_pine_taiga, CREATURE, mythicmounts:firebird, 10, 1, 1
3689, taiga, minecraft:old_growth_pine_taiga, CREATURE, species:limpet, 10, 1, 1
3690, taiga, minecraft:old_growth_pine_taiga, CREATURE, earthmobsmod:wooly_cow, 10, 3, 6
3691, taiga, minecraft:old_growth_pine_taiga, CREATURE, earthmobsmod:umbra_cow, 10, 3, 6
3692, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:pig, 30, 1, 1
3693, taiga, minecraft:old_growth_pine_taiga, CREATURE, unusualprehistory:mammoth, 10, 3, 4
3694, taiga, minecraft:old_growth_pine_taiga, CREATURE, quark:stoneling, 10, 1, 1
3695, taiga, minecraft:old_growth_pine_taiga, AMBIENT, minecraft:bat, 10, 8, 8
3696, taiga, minecraft:old_growth_pine_taiga, AMBIENT, mythicmounts:dragon, 10, 1, 1
3697, taiga, minecraft:old_growth_pine_taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3698, taiga, minecraft:old_growth_pine_taiga, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
3699, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
3700, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
3701, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
3702, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
3703, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
3704, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
3705, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
3706, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
3707, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
3708, taiga, minecraft:old_growth_pine_taiga, rascals, friendsandfoes:rascal, 10, 1, 1
3709, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:spider, 80, 4, 4
3710, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:zombie, 80, 4, 4
3711, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:zombie_villager, 10, 1, 1
3712, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:skeleton, 80, 4, 4
3713, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:slime, 80, 4, 4
3714, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:enderman, 5, 1, 4
3715, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:witch, 5, 1, 1
3716, taiga, minecraft:old_growth_spruce_taiga, MONSTER, eidolon:zombie_brute, 60, 1, 3
3717, taiga, minecraft:old_growth_spruce_taiga, MONSTER, creeperoverhaul:spruce_creeper, 75, 2, 2
3718, taiga, minecraft:old_growth_spruce_taiga, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
3719, taiga, minecraft:old_growth_spruce_taiga, MONSTER, eidolon:wraith, 60, 1, 3
3720, taiga, minecraft:old_growth_spruce_taiga, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
3721, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:sheep, 12, 4, 4
3722, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:pig, 10, 4, 4
3723, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:chicken, 10, 4, 4
3724, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:cow, 10, 4, 4
3725, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:wolf, 10, 4, 4
3726, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:rabbit, 10, 2, 3
3727, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:fox, 10, 2, 4
3728, taiga, minecraft:old_growth_spruce_taiga, CREATURE, unusualprehistory:trike, 10, 3, 4
3729, taiga, minecraft:old_growth_spruce_taiga, CREATURE, unusualprehistory:pachy, 10, 1, 2
3730, taiga, minecraft:old_growth_spruce_taiga, CREATURE, unusualprehistory:rex, 10, 1, 1
3731, taiga, minecraft:old_growth_spruce_taiga, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
3732, taiga, minecraft:old_growth_spruce_taiga, CREATURE, eidolon:slimy_slug, 10, 2, 3
3733, taiga, minecraft:old_growth_spruce_taiga, CREATURE, mythicmounts:direwolf, 20, 2, 4
3734, taiga, minecraft:old_growth_spruce_taiga, CREATURE, spawn:snail, 12, 1, 3
3735, taiga, minecraft:old_growth_spruce_taiga, CREATURE, unusualprehistory:antarctopelta, 10, 1, 2
3736, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:cow, 10, 2, 3
3737, taiga, minecraft:old_growth_spruce_taiga, CREATURE, mythicmounts:firebird, 10, 1, 1
3738, taiga, minecraft:old_growth_spruce_taiga, CREATURE, species:limpet, 10, 1, 1
3739, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:pig, 30, 1, 1
3740, taiga, minecraft:old_growth_spruce_taiga, CREATURE, quark:stoneling, 10, 1, 1
3741, taiga, minecraft:old_growth_spruce_taiga, AMBIENT, minecraft:bat, 10, 8, 8
3742, taiga, minecraft:old_growth_spruce_taiga, AMBIENT, mythicmounts:dragon, 10, 1, 1
3743, taiga, minecraft:old_growth_spruce_taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3744, taiga, minecraft:old_growth_spruce_taiga, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
3745, taiga, minecraft:old_growth_spruce_taiga, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
3746, taiga, minecraft:old_growth_spruce_taiga, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
3747, taiga, minecraft:old_growth_spruce_taiga, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
3748, taiga, minecraft:old_growth_spruce_taiga, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
3749, taiga, minecraft:old_growth_spruce_taiga, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
3750, taiga, minecraft:old_growth_spruce_taiga, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
3751, taiga, minecraft:old_growth_spruce_taiga, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
3752, taiga, minecraft:old_growth_spruce_taiga, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
3753, taiga, minecraft:old_growth_spruce_taiga, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
3754, taiga, minecraft:old_growth_spruce_taiga, rascals, friendsandfoes:rascal, 10, 1, 1
3755, forest, regions_unexplored:orchard, MONSTER, minecraft:spider, 80, 4, 4
3756, forest, regions_unexplored:orchard, MONSTER, minecraft:zombie, 80, 4, 4
3757, forest, regions_unexplored:orchard, MONSTER, minecraft:zombie_villager, 10, 1, 1
3758, forest, regions_unexplored:orchard, MONSTER, minecraft:skeleton, 80, 4, 4
3759, forest, regions_unexplored:orchard, MONSTER, minecraft:creeper, 80, 4, 4
3760, forest, regions_unexplored:orchard, MONSTER, minecraft:slime, 80, 4, 4
3761, forest, regions_unexplored:orchard, MONSTER, minecraft:enderman, 5, 1, 4
3762, forest, regions_unexplored:orchard, MONSTER, minecraft:witch, 5, 1, 1
3763, forest, regions_unexplored:orchard, MONSTER, eidolon:zombie_brute, 60, 1, 3
3764, forest, regions_unexplored:orchard, MONSTER, eidolon:wraith, 60, 1, 3
3765, forest, regions_unexplored:orchard, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
3766, forest, regions_unexplored:orchard, MONSTER, earthmobsmod:skeleton_wolf, 10, 3, 4
3767, forest, regions_unexplored:orchard, CREATURE, minecraft:sheep, 12, 4, 4
3768, forest, regions_unexplored:orchard, CREATURE, minecraft:pig, 10, 4, 4
3769, forest, regions_unexplored:orchard, CREATURE, minecraft:chicken, 10, 4, 4
3770, forest, regions_unexplored:orchard, CREATURE, minecraft:cow, 10, 4, 4
3771, forest, regions_unexplored:orchard, CREATURE, minecraft:rabbit, 10, 4, 4
3772, forest, regions_unexplored:orchard, CREATURE, unusualprehistory:kentrosaurus, 10, 3, 4
3773, forest, regions_unexplored:orchard, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
3774, forest, regions_unexplored:orchard, CREATURE, eidolon:slimy_slug, 10, 2, 5
3775, forest, regions_unexplored:orchard, CREATURE, meadow:wooly_cow, 10, 2, 3
3776, forest, regions_unexplored:orchard, CREATURE, eidolon:raven, 10, 2, 4
3777, forest, regions_unexplored:orchard, CREATURE, minecraft:cow, 10, 2, 3
3778, forest, regions_unexplored:orchard, CREATURE, mythicmounts:firebird, 10, 1, 1
3779, forest, regions_unexplored:orchard, CREATURE, minecraft:pig, 30, 1, 1
3780, forest, regions_unexplored:orchard, CREATURE, butterflies:morpho, 10, 1, 2
3781, forest, regions_unexplored:orchard, CREATURE, butterflies:forester, 10, 1, 2
3782, forest, regions_unexplored:orchard, CREATURE, butterflies:common, 10, 1, 2
3783, forest, regions_unexplored:orchard, CREATURE, butterflies:emperor, 10, 1, 2
3784, forest, regions_unexplored:orchard, CREATURE, butterflies:hairstreak, 10, 1, 2
3785, forest, regions_unexplored:orchard, CREATURE, butterflies:rainbow, 10, 1, 2
3786, forest, regions_unexplored:orchard, CREATURE, butterflies:heath, 10, 1, 2
3787, forest, regions_unexplored:orchard, CREATURE, butterflies:glasswing, 10, 1, 2
3788, forest, regions_unexplored:orchard, CREATURE, butterflies:chalkhill, 10, 1, 2
3789, forest, regions_unexplored:orchard, CREATURE, butterflies:swallowtail, 10, 1, 2
3790, forest, regions_unexplored:orchard, CREATURE, butterflies:monarch, 10, 1, 2
3791, forest, regions_unexplored:orchard, CREATURE, butterflies:cabbage, 10, 1, 2
3792, forest, regions_unexplored:orchard, CREATURE, butterflies:admiral, 10, 1, 2
3793, forest, regions_unexplored:orchard, CREATURE, butterflies:longwing, 10, 1, 2
3794, forest, regions_unexplored:orchard, CREATURE, butterflies:clipper, 10, 1, 2
3795, forest, regions_unexplored:orchard, CREATURE, butterflies:buckeye, 10, 1, 2
3796, forest, regions_unexplored:orchard, CREATURE, quark:stoneling, 10, 1, 1
3797, forest, regions_unexplored:orchard, AMBIENT, minecraft:bat, 10, 8, 8
3798, forest, regions_unexplored:orchard, AMBIENT, mythicmounts:dragon, 10, 1, 1
3799, forest, regions_unexplored:orchard, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3800, forest, regions_unexplored:orchard, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
3801, forest, regions_unexplored:orchard, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
3802, forest, regions_unexplored:orchard, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
3803, forest, regions_unexplored:orchard, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
3804, forest, regions_unexplored:orchard, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
3805, forest, regions_unexplored:orchard, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
3806, forest, regions_unexplored:orchard, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
3807, forest, regions_unexplored:orchard, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
3808, forest, regions_unexplored:orchard, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
3809, forest, regions_unexplored:orchard, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
3810, forest, regions_unexplored:orchard, rascals, friendsandfoes:rascal, 10, 1, 1
3811, none, regions_unexplored:outback, MONSTER, minecraft:spider, 80, 4, 4
3812, none, regions_unexplored:outback, MONSTER, minecraft:zombie, 80, 4, 4
3813, none, regions_unexplored:outback, MONSTER, minecraft:zombie_villager, 10, 1, 1
3814, none, regions_unexplored:outback, MONSTER, minecraft:skeleton, 80, 4, 4
3815, none, regions_unexplored:outback, MONSTER, minecraft:slime, 80, 4, 4
3816, none, regions_unexplored:outback, MONSTER, minecraft:witch, 5, 1, 1
3817, none, regions_unexplored:outback, MONSTER, eidolon:zombie_brute, 60, 1, 3
3818, none, regions_unexplored:outback, MONSTER, creeperoverhaul:desert_creeper, 75, 2, 2
3819, none, regions_unexplored:outback, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
3820, none, regions_unexplored:outback, MONSTER, eidolon:wraith, 60, 1, 3
3821, none, regions_unexplored:outback, MONSTER, endermanoverhaul:cave_enderman, 10, 1, 4
3822, none, regions_unexplored:outback, MONSTER, endermanoverhaul:desert_enderman, 10, 1, 4
3823, none, regions_unexplored:outback, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
3824, none, regions_unexplored:outback, CREATURE, minecraft:sheep, 12, 4, 4
3825, none, regions_unexplored:outback, CREATURE, minecraft:pig, 10, 4, 4
3826, none, regions_unexplored:outback, CREATURE, minecraft:chicken, 10, 4, 4
3827, none, regions_unexplored:outback, CREATURE, minecraft:cow, 10, 4, 4
3828, none, regions_unexplored:outback, CREATURE, minecraft:horse, 10, 2, 6
3829, none, regions_unexplored:outback, CREATURE, minecraft:donkey, 10, 1, 2
3830, none, regions_unexplored:outback, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
3831, none, regions_unexplored:outback, CREATURE, minecraft:sheep, 10, 2, 3
3832, none, regions_unexplored:outback, CREATURE, minecraft:cow, 10, 2, 3
3833, none, regions_unexplored:outback, CREATURE, mythicmounts:firebird, 10, 1, 1
3834, none, regions_unexplored:outback, CREATURE, minecraft:pig, 30, 1, 1
3835, none, regions_unexplored:outback, AMBIENT, minecraft:bat, 10, 8, 8
3836, none, regions_unexplored:outback, AMBIENT, mythicmounts:geckotoalizard, 10, 1, 1
3837, none, regions_unexplored:outback, AMBIENT, mythicmounts:dragon, 10, 1, 1
3838, none, regions_unexplored:outback, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3839, none, regions_unexplored:outback, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
3840, none, regions_unexplored:outback, WATER_AMBIENT, aquaculture:capitaine, 10, 1, 1
3841, none, regions_unexplored:outback, WATER_AMBIENT, aquaculture:bayad, 10, 1, 2
3842, none, regions_unexplored:outback, WATER_AMBIENT, aquaculture:boulti, 10, 1, 3
3843, none, regions_unexplored:outback, WATER_AMBIENT, aquaculture:synodontis, 20, 1, 6
3844, none, regions_unexplored:outback, rascals, friendsandfoes:rascal, 10, 1, 1
3845, none, regions_unexplored:pine_slopes, MONSTER, minecraft:spider, 80, 4, 4
3846, none, regions_unexplored:pine_slopes, MONSTER, minecraft:zombie, 80, 4, 4
3847, none, regions_unexplored:pine_slopes, MONSTER, minecraft:zombie_villager, 10, 1, 1
3848, none, regions_unexplored:pine_slopes, MONSTER, minecraft:skeleton, 80, 4, 4
3849, none, regions_unexplored:pine_slopes, MONSTER, minecraft:creeper, 80, 4, 4
3850, none, regions_unexplored:pine_slopes, MONSTER, minecraft:slime, 80, 4, 4
3851, none, regions_unexplored:pine_slopes, MONSTER, minecraft:enderman, 5, 1, 4
3852, none, regions_unexplored:pine_slopes, MONSTER, minecraft:witch, 5, 1, 1
3853, none, regions_unexplored:pine_slopes, MONSTER, eidolon:zombie_brute, 60, 1, 3
3854, none, regions_unexplored:pine_slopes, MONSTER, eidolon:wraith, 60, 1, 3
3855, none, regions_unexplored:pine_slopes, MONSTER, earthmobsmod:bouldering_zombie, 20, 4, 4
3856, none, regions_unexplored:pine_slopes, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
3857, none, regions_unexplored:pine_slopes, CREATURE, minecraft:goat, 10, 1, 3
3858, none, regions_unexplored:pine_slopes, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
3859, none, regions_unexplored:pine_slopes, CREATURE, unusualprehistory:smilodon, 10, 2, 4
3860, none, regions_unexplored:pine_slopes, CREATURE, mythicmounts:firebird, 10, 1, 1
3861, none, regions_unexplored:pine_slopes, CREATURE, earthmobsmod:horned_sheep, 10, 3, 6
3862, none, regions_unexplored:pine_slopes, CREATURE, minecraft:pig, 30, 1, 1
3863, none, regions_unexplored:pine_slopes, AMBIENT, minecraft:bat, 10, 8, 8
3864, none, regions_unexplored:pine_slopes, AMBIENT, mythicmounts:dragon, 10, 1, 1
3865, none, regions_unexplored:pine_slopes, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3866, none, regions_unexplored:pine_slopes, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
3867, none, regions_unexplored:pine_slopes, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
3868, none, regions_unexplored:pine_slopes, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
3869, none, regions_unexplored:pine_slopes, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
3870, none, regions_unexplored:pine_slopes, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
3871, none, regions_unexplored:pine_slopes, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
3872, none, regions_unexplored:pine_slopes, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
3873, none, regions_unexplored:pine_slopes, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
3874, none, regions_unexplored:pine_slopes, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
3875, none, regions_unexplored:pine_slopes, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
3876, none, regions_unexplored:pine_slopes, rascals, friendsandfoes:rascal, 10, 1, 1
3877, taiga, regions_unexplored:pine_taiga, MONSTER, minecraft:spider, 80, 4, 4
3878, taiga, regions_unexplored:pine_taiga, MONSTER, minecraft:zombie, 80, 4, 4
3879, taiga, regions_unexplored:pine_taiga, MONSTER, minecraft:zombie_villager, 10, 1, 1
3880, taiga, regions_unexplored:pine_taiga, MONSTER, minecraft:skeleton, 80, 4, 4
3881, taiga, regions_unexplored:pine_taiga, MONSTER, minecraft:slime, 80, 4, 4
3882, taiga, regions_unexplored:pine_taiga, MONSTER, minecraft:enderman, 5, 1, 4
3883, taiga, regions_unexplored:pine_taiga, MONSTER, minecraft:witch, 5, 1, 1
3884, taiga, regions_unexplored:pine_taiga, MONSTER, eidolon:zombie_brute, 60, 1, 3
3885, taiga, regions_unexplored:pine_taiga, MONSTER, creeperoverhaul:spruce_creeper, 75, 2, 2
